goal_id,environment_id,run_name,gravity,category,internal_subtype,solution_density,success_count,valid_placement_count,density_kind,selection_uses_model_outcomes
0640_BalanceUnder_5_downward__goal_0025,039,BalanceUnder_5_downward,downward,contact,loss_of_contact,0.0009288500835965,5.0,5383.0,paper_saved_solution_density,False
0641_Basic_9_downward__goal_0018,059,Basic_9_downward,downward,contact,multi_object_final_contact,0.0638051044083526,330.0,5172.0,paper_saved_solution_density,False
0642_FallingAlt_10_downward__goal_0005,099,FallingAlt_10_downward,downward,contact,multi_object_final_contact,0.0002178649237472,1.0,4590.0,paper_saved_solution_density,False
0644_FallingAlt_5_downward__goal_0006,089,FallingAlt_5_downward,downward,movement,single_object_movement,0.0015240583496625,7.0,4593.0,paper_saved_solution_density,False
0646_FallingAlt_3_downward__goal_0033,085,FallingAlt_3_downward,downward,position,relative_position,0.1226473629782833,593.0,4835.0,paper_saved_solution_density,False
0647_Basic_6_upward__goal_0003,054,Basic_6_upward,upward,movement,single_object_movement,0.000364365093824,2.0,5489.0,paper_saved_solution_density,False
0648_Prevention_1_downward__goal_0029,101,Prevention_1_downward,downward,containment,final_inside_or_partially_inside,0.0551124002900652,152.0,2758.0,paper_saved_solution_density,False
0649_FallingAlt_9_upward__goal_0018,098,FallingAlt_9_upward,upward,containment,container_contact_or_other,0.0065316786414108,30.0,4593.0,paper_saved_solution_density,False
0651_Falling_6_downward__goal_0039,071,Falling_6_downward,downward,orientation,final_orientation,0.2395128552097429,1593.0,6651.0,paper_saved_solution_density,False
0652_BalanceUnder_6_upward__goal_0055,042,BalanceUnder_6_upward,upward,movement,single_object_movement,0.0146215065704238,79.0,5403.0,paper_saved_solution_density,False
0655_Balance_7_upward__goal_0042,030,Balance_7_upward,upward,contact,loss_of_contact,0.2554770318021201,1446.0,5660.0,paper_saved_solution_density,False
0656_Basic_8_downward__goal_0013,057,Basic_8_downward,downward,contact,transient_contact,0.0069223573433115,37.0,5345.0,paper_saved_solution_density,False
0657_Prevention_3_upward__goal_0024,106,Prevention_3_upward,upward,movement,single_object_movement,0.021243115656963,54.0,2542.0,paper_saved_solution_density,False
0658_BalanceUnder_7_upward__goal_0001,044,BalanceUnder_7_upward,upward,contact,multi_object_final_contact,0.000189465706707,1.0,5278.0,paper_saved_solution_density,False
0659_Remove_6_upward__goal_0004,124,Remove_6_upward,upward,containment,container_contact_or_other,0.0001789228842368,1.0,5589.0,paper_saved_solution_density,False
0660_BalanceUnder_7_upward__goal_0070,044,BalanceUnder_7_upward,upward,position,relative_position,0.0162940507768094,86.0,5278.0,paper_saved_solution_density,False
0661_Remove_6_downward__goal_0017,123,Remove_6_downward,downward,contact,multi_object_final_contact,0.0007156915369475,4.0,5589.0,paper_saved_solution_density,False
0663_Falling_7_downward__goal_0012,073,Falling_7_downward,downward,orientation,final_orientation,0.0049423393739703,30.0,6070.0,paper_saved_solution_density,False
0664_BalanceUnder_2_upward__goal_0059,036,BalanceUnder_2_upward,upward,orientation,final_orientation,0.0294884653961885,147.0,4985.0,paper_saved_solution_density,False
0668_FallingAlt_2_upward__goal_0053,084,FallingAlt_2_upward,upward,containment,final_inside_or_partially_inside,0.1164236706689536,543.0,4664.0,paper_saved_solution_density,False
0669_Remove_7_downward__goal_0017,125,Remove_7_downward,downward,position,relative_position,0.0005373455131649,3.0,5583.0,paper_saved_solution_density,False
0671_Basic_9_downward__goal_0011,059,Basic_9_downward,downward,contact,multi_object_final_contact,0.015661252900232,81.0,5172.0,paper_saved_solution_density,False
0673_BalanceUnder_7_upward__goal_0004,044,BalanceUnder_7_upward,upward,contact,multi_object_final_contact,0.000189465706707,1.0,5278.0,paper_saved_solution_density,False
0674_BalanceUnder_8_upward__goal_0082,046,BalanceUnder_8_upward,upward,movement,single_object_movement,0.0573155099798571,313.0,5461.0,paper_saved_solution_density,False
0676_FallingAlt_9_downward__goal_0037,097,FallingAlt_9_downward,downward,contact,transient_contact,0.0050076202917483,23.0,4593.0,paper_saved_solution_density,False
0677_Balance_5_upward__goal_0004,028,Balance_5_upward,upward,contact,multi_object_final_contact,0.0006765899864682,4.0,5912.0,paper_saved_solution_density,False
0678_Prevention_8_upward__goal_0009,114,Prevention_8_upward,upward,position,relative_position,0.0789560621076973,239.0,3027.0,paper_saved_solution_density,False
0679_FallingAlt_3_downward__goal_0027,085,FallingAlt_3_downward,downward,position,relative_position,0.0355739400206825,172.0,4835.0,paper_saved_solution_density,False
0680_FallingAlt_7_upward__goal_0004,094,FallingAlt_7_upward,upward,containment,container_contact_or_other,0.0002178649237472,1.0,4590.0,paper_saved_solution_density,False
0681_Prevention_3_downward__goal_0033,105,Prevention_3_downward,downward,orientation,final_orientation,0.0232100708103855,59.0,2542.0,paper_saved_solution_density,False
0682_FallingAlt_3_upward__goal_0011,086,FallingAlt_3_upward,upward,contact,transient_contact,0.0008273009307135,4.0,4835.0,paper_saved_solution_density,False
0683_FallingAlt_10_upward__goal_0056,100,FallingAlt_10_upward,upward,position,relative_position,0.0555555555555555,255.0,4590.0,paper_saved_solution_density,False
0685_Falling_10_upward__goal_0006,080,Falling_10_upward,upward,orientation,final_orientation,0.0015893197711379,10.0,6292.0,paper_saved_solution_density,False
0686_BalanceUnder_6_downward__goal_0128,041,BalanceUnder_6_downward,downward,position,relative_position,0.1976679622431982,1068.0,5403.0,paper_saved_solution_density,False
0687_BalanceUnder_5_upward__goal_0045,040,BalanceUnder_5_upward,upward,contact,multi_object_final_contact,0.0139327512539476,75.0,5383.0,paper_saved_solution_density,False
0689_BalanceUnder_3_upward__goal_0048,038,BalanceUnder_3_upward,upward,movement,single_object_movement,0.0169902912621359,91.0,5356.0,paper_saved_solution_density,False
0690_Remove_10_upward__goal_0030,132,Remove_10_upward,upward,movement,single_object_movement,0.0397313933967543,213.0,5361.0,paper_saved_solution_density,False
0691_Falling_10_upward__goal_0021,080,Falling_10_upward,upward,movement,single_object_movement,0.0173235855054036,109.0,6292.0,paper_saved_solution_density,False
0692_BalanceUnder_5_downward__goal_0048,039,BalanceUnder_5_downward,downward,contact,multi_object_final_contact,0.003715400334386,20.0,5383.0,paper_saved_solution_density,False
0694_BalanceUnder_8_downward__goal_0090,045,BalanceUnder_8_downward,downward,contact,multi_object_final_contact,0.0417505951290972,228.0,5461.0,paper_saved_solution_density,False
0696_FallingAlt_6_downward__goal_0065,091,FallingAlt_6_downward,downward,contact,loss_of_contact,0.1772869429241595,907.0,5116.0,paper_saved_solution_density,False
0697_Falling_7_downward__goal_0022,073,Falling_7_downward,downward,movement,single_object_movement,0.0120263591433278,73.0,6070.0,paper_saved_solution_density,False
0698_BalanceUnder_8_downward__goal_0010,045,BalanceUnder_8_downward,downward,contact,final_contact,0.000183116645303,1.0,5461.0,paper_saved_solution_density,False
0699_BackUp_7_downward__goal_0024,011,BackUp_7_downward,downward,movement,single_object_movement,0.1436781609195402,925.0,6438.0,paper_saved_solution_density,False
0700_Prevention_10_downward__goal_0024,115,Prevention_10_downward,downward,contact,transient_contact,0.0216643741403026,63.0,2908.0,paper_saved_solution_density,False
0701_Falling_1_downward__goal_0010,063,Falling_1_downward,downward,movement,single_object_movement,0.019864417468075,126.0,6343.0,paper_saved_solution_density,False
0702_Remove_9_upward__goal_0004,130,Remove_9_upward,upward,movement,single_object_movement,0.0012780719371918,7.0,5477.0,paper_saved_solution_density,False
0703_Balance_1_upward__goal_0006,020,Balance_1_upward,upward,contact,multi_object_final_contact,0.0004806151874399,3.0,6242.0,paper_saved_solution_density,False
0704_BalanceUnder_10_downward__goal_0034,047,BalanceUnder_10_downward,downward,contact,multi_object_final_contact,0.0007113640405477,4.0,5623.0,paper_saved_solution_density,False
0705_FallingAlt_7_downward__goal_0038,093,FallingAlt_7_downward,downward,contact,transient_contact,0.0803921568627451,369.0,4590.0,paper_saved_solution_density,False
0706_Prevention_2_downward__goal_0023,103,Prevention_2_downward,downward,contact,final_contact,0.0981535471331389,303.0,3087.0,paper_saved_solution_density,False
0707_Falling_5_upward__goal_0003,070,Falling_5_upward,upward,position,support_or_surface,0.0059463379260333,41.0,6895.0,paper_saved_solution_density,False
0708_Falling_1_downward__goal_0004,063,Falling_1_downward,downward,movement,single_object_movement,0.0118240580167113,75.0,6343.0,paper_saved_solution_density,False
0709_FallingAlt_4_downward__goal_0018,087,FallingAlt_4_downward,downward,position,relative_position,0.0010343400910219,5.0,4834.0,paper_saved_solution_density,False
0711_Balance_8_upward__goal_0015,032,Balance_8_upward,upward,position,relative_position,0.1481347990628942,822.0,5549.0,paper_saved_solution_density,False
0712_FallingAlt_10_downward__goal_0079,099,FallingAlt_10_downward,downward,position,relative_position,0.0917211328976034,421.0,4590.0,paper_saved_solution_density,False
0713_BackUp_4_downward__goal_0006,005,BackUp_4_downward,downward,movement,single_object_movement,0.0556470200856108,338.0,6074.0,paper_saved_solution_density,False
0714_Balance_3_upward__goal_0024,024,Balance_3_upward,upward,movement,single_object_movement,0.0800071275837491,449.0,5612.0,paper_saved_solution_density,False
0715_Remove_6_downward__goal_0002,123,Remove_6_downward,downward,contact,multi_object_final_contact,0.0001789228842368,1.0,5589.0,paper_saved_solution_density,False
0716_Balance_8_downward__goal_0012,031,Balance_8_downward,downward,contact,multi_object_final_contact,0.0200036042530185,111.0,5549.0,paper_saved_solution_density,False
0717_FallingAlt_9_downward__goal_0031,097,FallingAlt_9_downward,downward,contact,multi_object_final_contact,0.0023949488351839,11.0,4593.0,paper_saved_solution_density,False
0718_BalanceUnder_3_downward__goal_0075,037,BalanceUnder_3_downward,downward,contact,multi_object_final_contact,0.0748693054518297,401.0,5356.0,paper_saved_solution_density,False
0720_Remove_9_downward__goal_0037,129,Remove_9_downward,downward,movement,single_object_movement,0.0461931714442212,253.0,5477.0,paper_saved_solution_density,False
0721_Prevention_3_downward__goal_0002,105,Prevention_3_downward,downward,position,relative_position,0.0003933910306845,1.0,2542.0,paper_saved_solution_density,False
0723_Prevention_4_downward__goal_0012,107,Prevention_4_downward,downward,containment,final_inside_or_partially_inside,0.0093684941013185,27.0,2882.0,paper_saved_solution_density,False
0724_Falling_3_downward__goal_0006,067,Falling_3_downward,downward,contact,multi_object_final_contact,0.0141223940820443,84.0,5948.0,paper_saved_solution_density,False
0725_FallingAlt_8_downward__goal_0056,095,FallingAlt_8_downward,downward,position,relative_position,0.0387054450032801,177.0,4573.0,paper_saved_solution_density,False
0726_FallingAlt_7_downward__goal_0015,093,FallingAlt_7_downward,downward,contact,transient_contact,0.0017429193899782,8.0,4590.0,paper_saved_solution_density,False
0728_Remove_10_downward__goal_0023,131,Remove_10_downward,downward,movement,single_object_movement,0.0645401977243051,346.0,5361.0,paper_saved_solution_density,False
0729_BalanceUnder_5_downward__goal_0022,039,BalanceUnder_5_downward,downward,contact,multi_object_final_contact,0.0005573100501579,3.0,5383.0,paper_saved_solution_density,False
0730_FallingAlt_9_downward__goal_0091,097,FallingAlt_9_downward,downward,position,relative_position,0.1933376877857609,888.0,4593.0,paper_saved_solution_density,False
0731_Basic_2_upward__goal_0005,052,Basic_2_upward,upward,contact,final_contact,0.0005141388174807,3.0,5835.0,paper_saved_solution_density,False
0732_Falling_6_upward__goal_0012,072,Falling_6_upward,upward,containment,container_contact_or_other,0.0093219064802285,62.0,6651.0,paper_saved_solution_density,False
0733_BalanceUnder_8_upward__goal_0054,046,BalanceUnder_8_upward,upward,contact,multi_object_final_contact,0.0230726973081853,126.0,5461.0,paper_saved_solution_density,False
0734_Falling_10_upward__goal_0022,080,Falling_10_upward,upward,movement,single_object_movement,0.0174825174825174,110.0,6292.0,paper_saved_solution_density,False
0736_BalanceUnder_2_upward__goal_0040,036,BalanceUnder_2_upward,upward,containment,final_inside_or_partially_inside,0.0080240722166499,40.0,4985.0,paper_saved_solution_density,False
0737_FallingAlt_2_downward__goal_0041,083,FallingAlt_2_downward,downward,position,support_or_surface,0.0718267581475128,335.0,4664.0,paper_saved_solution_density,False
0738_Basic_6_upward__goal_0009,054,Basic_6_upward,upward,contact,transient_contact,0.0351612315540171,193.0,5489.0,paper_saved_solution_density,False
0739_FallingAlt_10_downward__goal_0010,099,FallingAlt_10_downward,downward,contact,multi_object_final_contact,0.0004357298474945,2.0,4590.0,paper_saved_solution_density,False
0741_Basic_10_downward__goal_0015,061,Basic_10_downward,downward,contact,loss_of_contact,0.0373646209386281,207.0,5540.0,paper_saved_solution_density,False
0742_Balance_2_upward__goal_0015,022,Balance_2_upward,upward,containment,container_contact_or_other,0.0112976113621691,70.0,6196.0,paper_saved_solution_density,False
0743_BalanceUnder_7_downward__goal_0015,043,BalanceUnder_7_downward,downward,contact,multi_object_final_contact,0.0003789314134141,2.0,5278.0,paper_saved_solution_density,False
0744_Remove_7_downward__goal_0002,125,Remove_7_downward,downward,contact,multi_object_final_contact,0.0001791151710549,1.0,5583.0,paper_saved_solution_density,False
0747_Basic_6_upward__goal_0004,054,Basic_6_upward,upward,orientation,final_orientation,0.000546547640736,3.0,5489.0,paper_saved_solution_density,False
0748_Balance_5_downward__goal_0012,027,Balance_5_downward,downward,containment,final_inside_or_partially_inside,0.0027063599458728,16.0,5912.0,paper_saved_solution_density,False
0749_BackUp_7_downward__goal_0002,011,BackUp_7_downward,downward,containment,final_inside_or_partially_inside,0.0029512270891581,19.0,6438.0,paper_saved_solution_density,False
0750_BalanceUnder_10_downward__goal_0085,047,BalanceUnder_10_downward,downward,contact,multi_object_final_contact,0.0213409212164325,120.0,5623.0,paper_saved_solution_density,False
0751_FallingAlt_7_downward__goal_0019,093,FallingAlt_7_downward,downward,movement,single_object_movement,0.0037037037037037,17.0,4590.0,paper_saved_solution_density,False
0752_Remove_6_downward__goal_0050,123,Remove_6_downward,downward,containment,container_contact_or_other,0.040436571837538,226.0,5589.0,paper_saved_solution_density,False
0755_Falling_6_upward__goal_0002,072,Falling_6_upward,upward,contact,transient_contact,0.0001503533303262,1.0,6651.0,paper_saved_solution_density,False
0756_Balance_5_upward__goal_0002,028,Balance_5_upward,upward,containment,final_inside_or_partially_inside,0.000169147496617,1.0,5912.0,paper_saved_solution_density,False
0757_Basic_9_downward__goal_0008,059,Basic_9_downward,downward,contact,multi_object_final_contact,0.0058004640371229,30.0,5172.0,paper_saved_solution_density,False
0758_BalanceUnder_7_upward__goal_0014,044,BalanceUnder_7_upward,upward,contact,final_contact,0.0005683971201212,3.0,5278.0,paper_saved_solution_density,False
0761_FallingAlt_2_downward__goal_0037,083,FallingAlt_2_downward,downward,position,relative_position,0.0456689536878216,213.0,4664.0,paper_saved_solution_density,False
0762_FallingAlt_1_upward__goal_0013,082,FallingAlt_1_upward,upward,movement,single_object_movement,0.0006422607578676,3.0,4671.0,paper_saved_solution_density,False
0763_BalanceUnder_8_downward__goal_0080,045,BalanceUnder_8_downward,downward,position,relative_position,0.0355246291887932,194.0,5461.0,paper_saved_solution_density,False
0764_BalanceUnder_8_upward__goal_0046,046,BalanceUnder_8_upward,upward,contact,multi_object_final_contact,0.0170298480131843,93.0,5461.0,paper_saved_solution_density,False
0765_FallingAlt_3_upward__goal_0035,086,FallingAlt_3_upward,upward,containment,container_contact_or_other,0.0107549120992761,52.0,4835.0,paper_saved_solution_density,False
0766_Falling_1_upward__goal_0008,064,Falling_1_upward,upward,position,relative_position,0.0135582531924956,86.0,6343.0,paper_saved_solution_density,False
0770_BalanceUnder_5_upward__goal_0081,040,BalanceUnder_5_upward,upward,movement,single_object_movement,0.0319524428757198,172.0,5383.0,paper_saved_solution_density,False
0771_FallingAlt_5_downward__goal_0017,089,FallingAlt_5_downward,downward,contact,final_contact,0.005443065534509,25.0,4593.0,paper_saved_solution_density,False
0773_BalanceUnder_3_upward__goal_0050,038,BalanceUnder_3_upward,upward,movement,single_object_movement,0.0259522031366691,139.0,5356.0,paper_saved_solution_density,False
0774_Balance_1_upward__goal_0028,020,Balance_1_upward,upward,orientation,final_orientation,0.0440563921819929,275.0,6242.0,paper_saved_solution_density,False
0775_FallingAlt_4_upward__goal_0010,088,FallingAlt_4_upward,upward,contact,transient_contact,0.0014480761274306,7.0,4834.0,paper_saved_solution_density,False
0776_Basic_8_downward__goal_0022,057,Basic_8_downward,downward,containment,final_inside_or_partially_inside,0.0157156220767072,84.0,5345.0,paper_saved_solution_density,False
0777_BalanceUnder_8_downward__goal_0053,045,BalanceUnder_8_downward,downward,contact,multi_object_final_contact,0.0067753158762131,37.0,5461.0,paper_saved_solution_density,False
0778_Falling_2_downward__goal_0002,065,Falling_2_downward,downward,containment,container_contact_or_other,0.0006069802731411,4.0,6590.0,paper_saved_solution_density,False
0779_Prevention_3_downward__goal_0008,105,Prevention_3_downward,downward,contact,transient_contact,0.001573564122738,4.0,2542.0,paper_saved_solution_density,False
0780_Remove_7_downward__goal_0039,125,Remove_7_downward,downward,containment,container_contact_or_other,0.0195235536449937,109.0,5583.0,paper_saved_solution_density,False
0781_Falling_2_downward__goal_0019,065,Falling_2_downward,downward,orientation,final_orientation,0.1569044006069802,1034.0,6590.0,paper_saved_solution_density,False
0783_FallingAlt_7_downward__goal_0047,093,FallingAlt_7_downward,downward,movement,single_object_movement,0.1917211328976034,880.0,4590.0,paper_saved_solution_density,False
0785_Basic_10_downward__goal_0004,061,Basic_10_downward,downward,contact,final_contact,0.0005415162454873,3.0,5540.0,paper_saved_solution_density,False
0787_Balance_10_upward__goal_0008,034,Balance_10_upward,upward,contact,loss_of_contact,0.0028630507396214,18.0,6287.0,paper_saved_solution_density,False
0788_Remove_7_upward__goal_0009,126,Remove_7_upward,upward,containment,container_contact_or_other,0.0003582303421099,2.0,5583.0,paper_saved_solution_density,False
0789_Remove_6_downward__goal_0070,123,Remove_6_downward,downward,containment,container_contact_or_other,0.1035963499731615,579.0,5589.0,paper_saved_solution_density,False
0791_Prevention_5_downward__goal_0002,109,Prevention_5_downward,downward,contact,transient_contact,0.0003770739064856,1.0,2652.0,paper_saved_solution_density,False
0792_Balance_1_upward__goal_0012,020,Balance_1_upward,upward,position,support_or_surface,0.0008010253123998,5.0,6242.0,paper_saved_solution_density,False
0793_Basic_9_downward__goal_0010,059,Basic_9_downward,downward,containment,container_contact_or_other,0.0143078112915699,74.0,5172.0,paper_saved_solution_density,False
0794_FallingAlt_9_downward__goal_0018,097,FallingAlt_9_downward,downward,contact,final_contact,0.0008708904855214,4.0,4593.0,paper_saved_solution_density,False
0795_FallingAlt_4_downward__goal_0026,087,FallingAlt_4_downward,downward,movement,single_object_movement,0.0022755482002482,11.0,4834.0,paper_saved_solution_density,False
0801_Remove_10_upward__goal_0017,132,Remove_10_upward,upward,contact,multi_object_final_contact,0.013057265435553,70.0,5361.0,paper_saved_solution_density,False
0802_Prevention_5_upward__goal_0025,110,Prevention_5_upward,upward,containment,container_contact_or_other,0.0154600301659125,41.0,2652.0,paper_saved_solution_density,False
0803_Balance_7_downward__goal_0003,029,Balance_7_downward,downward,contact,multi_object_final_contact,0.0001766784452296,1.0,5660.0,paper_saved_solution_density,False
0805_Balance_10_upward__goal_0018,034,Balance_10_upward,upward,orientation,final_orientation,0.031175441386989,196.0,6287.0,paper_saved_solution_density,False
0806_BalanceUnder_3_downward__goal_0020,037,BalanceUnder_3_downward,downward,contact,transient_contact,0.0014936519790888,8.0,5356.0,paper_saved_solution_density,False
0808_Prevention_5_upward__goal_0004,110,Prevention_5_upward,upward,position,relative_position,0.0003770739064856,1.0,2652.0,paper_saved_solution_density,False
0809_FallingAlt_5_downward__goal_0032,089,FallingAlt_5_downward,downward,orientation,final_orientation,0.0322229479642934,148.0,4593.0,paper_saved_solution_density,False
0810_FallingAlt_6_downward__goal_0020,091,FallingAlt_6_downward,downward,movement,single_object_movement,0.003322908522283,17.0,5116.0,paper_saved_solution_density,False
0811_Basic_10_downward__goal_0010,061,Basic_10_downward,downward,orientation,final_orientation,0.0043321299638989,24.0,5540.0,paper_saved_solution_density,False
0812_BalanceUnder_10_downward__goal_0091,047,BalanceUnder_10_downward,downward,position,relative_position,0.0433932064734127,244.0,5623.0,paper_saved_solution_density,False
0813_Prevention_5_upward__goal_0031,110,Prevention_5_upward,upward,orientation,final_orientation,0.0301659125188536,80.0,2652.0,paper_saved_solution_density,False
0815_FallingAlt_1_downward__goal_0011,081,FallingAlt_1_downward,downward,contact,final_contact,0.0004281738385784,2.0,4671.0,paper_saved_solution_density,False
0817_Prevention_3_upward__goal_0021,106,Prevention_3_upward,upward,orientation,final_orientation,0.0121951219512195,31.0,2542.0,paper_saved_solution_density,False
0818_FallingAlt_2_downward__goal_0062,083,FallingAlt_2_downward,downward,position,relative_position,0.0962692967409948,449.0,4664.0,paper_saved_solution_density,False
0819_Balance_5_downward__goal_0024,027,Balance_5_downward,downward,contact,multi_object_final_contact,0.0241880920162381,143.0,5912.0,paper_saved_solution_density,False
0820_FallingAlt_2_downward__goal_0004,083,FallingAlt_2_downward,downward,contact,multi_object_final_contact,0.0002144082332761,1.0,4664.0,paper_saved_solution_density,False
0821_BackUp_9_downward__goal_0005,015,BackUp_9_downward,downward,contact,final_contact,0.0005925048141016,4.0,6751.0,paper_saved_solution_density,False
0822_BalanceUnder_8_upward__goal_0004,046,BalanceUnder_8_upward,upward,contact,final_contact,0.000183116645303,1.0,5461.0,paper_saved_solution_density,False
0823_Remove_9_upward__goal_0006,130,Remove_9_upward,upward,position,relative_position,0.0020083987584444,11.0,5477.0,paper_saved_solution_density,False
0824_FallingAlt_1_downward__goal_0048,081,FallingAlt_1_downward,downward,movement,single_object_movement,0.1010490259045172,472.0,4671.0,paper_saved_solution_density,False
0827_BackUp_4_upward__goal_0002,006,BackUp_4_upward,upward,containment,container_contact_or_other,0.0177807046427395,108.0,6074.0,paper_saved_solution_density,False
0828_Balance_7_downward__goal_0046,029,Balance_7_downward,downward,movement,single_object_movement,0.1348056537102473,763.0,5660.0,paper_saved_solution_density,False
0829_Remove_2_downward__goal_0012,119,Remove_2_downward,downward,contact,multi_object_final_contact,0.0037573805689747,21.0,5589.0,paper_saved_solution_density,False
0830_Prevention_10_downward__goal_0032,115,Prevention_10_downward,downward,contact,loss_of_contact,0.2162998624484181,629.0,2908.0,paper_saved_solution_density,False
0831_Remove_9_downward__goal_0001,129,Remove_9_downward,downward,contact,transient_contact,0.0001825817053131,1.0,5477.0,paper_saved_solution_density,False
0832_BalanceUnder_10_upward__goal_0034,048,BalanceUnder_10_upward,upward,position,relative_position,0.0062244353547928,35.0,5623.0,paper_saved_solution_density,False
0833_Basic_9_downward__goal_0025,059,Basic_9_downward,downward,containment,container_contact_or_other,0.1656999226604795,857.0,5172.0,paper_saved_solution_density,False
0834_FallingAlt_4_downward__goal_0051,087,FallingAlt_4_downward,downward,movement,single_object_movement,0.0111708729830368,54.0,4834.0,paper_saved_solution_density,False
0835_BalanceUnder_8_upward__goal_0051,046,BalanceUnder_8_upward,upward,position,relative_position,0.0201428309833363,110.0,5461.0,paper_saved_solution_density,False
0836_BalanceUnder_2_upward__goal_0044,036,BalanceUnder_2_upward,upward,contact,multi_object_final_contact,0.0088264794383149,44.0,4985.0,paper_saved_solution_density,False
0839_BalanceUnder_7_downward__goal_0044,043,BalanceUnder_7_downward,downward,contact,multi_object_final_contact,0.0015157256536566,8.0,5278.0,paper_saved_solution_density,False
0840_FallingAlt_10_downward__goal_0012,099,FallingAlt_10_downward,downward,contact,final_contact,0.0006535947712418,3.0,4590.0,paper_saved_solution_density,False
0841_Balance_5_downward__goal_0034,027,Balance_5_downward,downward,position,relative_position,0.0940460081190798,556.0,5912.0,paper_saved_solution_density,False
0842_BackUp_10_downward__goal_0007,017,BackUp_10_downward,downward,containment,container_contact_or_other,0.0046240794656619,27.0,5839.0,paper_saved_solution_density,False
0844_BalanceUnder_6_downward__goal_0100,041,BalanceUnder_6_downward,downward,movement,single_object_movement,0.0910605219322598,492.0,5403.0,paper_saved_solution_density,False
0845_Falling_2_upward__goal_0005,066,Falling_2_upward,upward,position,relative_position,0.0122913505311077,81.0,6590.0,paper_saved_solution_density,False
0846_Remove_6_downward__goal_0006,123,Remove_6_downward,downward,contact,multi_object_final_contact,0.0003578457684737,2.0,5589.0,paper_saved_solution_density,False
0847_Prevention_3_downward__goal_0016,105,Prevention_3_downward,downward,contact,multi_object_final_contact,0.007081038552321,18.0,2542.0,paper_saved_solution_density,False
0851_Remove_1_upward__goal_0012,118,Remove_1_upward,upward,position,support_or_surface,0.0162180814354727,94.0,5796.0,paper_saved_solution_density,False
0853_Remove_8_upward__goal_0005,128,Remove_8_upward,upward,containment,final_inside_or_partially_inside,0.0003890293717175,2.0,5141.0,paper_saved_solution_density,False
0855_BalanceUnder_7_upward__goal_0084,044,BalanceUnder_7_upward,upward,containment,container_contact_or_other,0.0303145130731337,160.0,5278.0,paper_saved_solution_density,False
0856_Remove_9_upward__goal_0016,130,Remove_9_upward,upward,position,relative_position,0.0193536607631915,106.0,5477.0,paper_saved_solution_density,False
0857_Balance_3_upward__goal_0018,024,Balance_3_upward,upward,contact,final_contact,0.0420527441197434,236.0,5612.0,paper_saved_solution_density,False
0858_FallingAlt_4_upward__goal_0013,088,FallingAlt_4_upward,upward,contact,multi_object_final_contact,0.001654944145635,8.0,4834.0,paper_saved_solution_density,False
0860_BalanceUnder_6_downward__goal_0040,041,BalanceUnder_6_downward,downward,contact,multi_object_final_contact,0.0018508236165093,10.0,5403.0,paper_saved_solution_density,False
0861_Prevention_7_upward__goal_0024,112,Prevention_7_upward,upward,orientation,final_orientation,0.0301138450238707,82.0,2723.0,paper_saved_solution_density,False
0865_BalanceUnder_2_downward__goal_0025,035,BalanceUnder_2_downward,downward,contact,multi_object_final_contact,0.0008024072216649,4.0,4985.0,paper_saved_solution_density,False
0866_BalanceUnder_5_upward__goal_0009,040,BalanceUnder_5_upward,upward,contact,multi_object_final_contact,0.0011146201003158,6.0,5383.0,paper_saved_solution_density,False
0867_BalanceUnder_8_downward__goal_0071,045,BalanceUnder_8_downward,downward,contact,final_contact,0.0205090642739425,112.0,5461.0,paper_saved_solution_density,False
0868_BalanceUnder_7_upward__goal_0071,044,BalanceUnder_7_upward,upward,position,relative_position,0.0162940507768094,86.0,5278.0,paper_saved_solution_density,False
0869_BalanceUnder_10_downward__goal_0122,047,BalanceUnder_10_downward,downward,position,relative_position,0.2070069357993953,1164.0,5623.0,paper_saved_solution_density,False
0870_Remove_7_upward__goal_0035,126,Remove_7_upward,upward,movement,single_object_movement,0.0096722192369693,54.0,5583.0,paper_saved_solution_density,False
0871_BalanceUnder_2_upward__goal_0036,036,BalanceUnder_2_upward,upward,movement,single_object_movement,0.0060180541624874,30.0,4985.0,paper_saved_solution_density,False
0872_FallingAlt_1_downward__goal_0005,081,FallingAlt_1_downward,downward,position,relative_position,0.0004281738385784,2.0,4671.0,paper_saved_solution_density,False
0873_BalanceUnder_8_downward__goal_0042,045,BalanceUnder_8_downward,downward,contact,multi_object_final_contact,0.0016480498077275,9.0,5461.0,paper_saved_solution_density,False
0874_Balance_3_downward__goal_0004,023,Balance_3_downward,downward,orientation,final_orientation,0.0003563791874554,2.0,5612.0,paper_saved_solution_density,False
0875_BalanceUnder_10_downward__goal_0014,047,BalanceUnder_10_downward,downward,contact,multi_object_final_contact,0.0001778410101369,1.0,5623.0,paper_saved_solution_density,False
0877_BalanceUnder_7_downward__goal_0003,043,BalanceUnder_7_downward,downward,contact,multi_object_final_contact,0.000189465706707,1.0,5278.0,paper_saved_solution_density,False
0880_Remove_8_upward__goal_0034,128,Remove_8_upward,upward,movement,single_object_movement,0.0501847889515658,258.0,5141.0,paper_saved_solution_density,False
0881_Prevention_8_downward__goal_0013,113,Prevention_8_downward,downward,contact,multi_object_final_contact,0.0069375619425173,21.0,3027.0,paper_saved_solution_density,False
